task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	cf/1862b7	65098	MSK_NUCLEOVAR:NUCLEOVAR:CALL_VARIANTS_CASECONTROL:VARDICTJAVA (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	CACHED	0	2024-02-21 09:02:39.511	3m 59s	3m 59s	-	-	-	-	-
2	93/71964b	68871	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_MUTECT:TABIX_BGZIP (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	CACHED	0	2024-02-21 09:13:51.173	1.1s	0ms	122.0%	11 MB	158 MB	155.3 KB	14.1 KB
3	da/3da4a8	66877	MSK_NUCLEOVAR:NUCLEOVAR:CALL_VARIANTS_CASECONTROL:VARDICT_FILTER (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	CACHED	0	2024-02-21 09:08:13.887	4.8s	3.9s	157.0%	145.6 MB	808.5 MB	11.4 MB	317.9 KB
5	ce/f9def0	66940	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_VARDICT_COMPLEXVAR:TABIX_BGZIP (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	CACHED	0	2024-02-21 09:08:18.650	1.1s	0ms	114.3%	11.1 MB	158 MB	109.7 KB	5.4 KB
4	0b/520621	66952	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_VARDICT:TABIX_BGZIP (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	CACHED	0	2024-02-21 09:08:18.679	1.1s	0ms	117.2%	11.1 MB	158 MB	369.3 KB	56.7 KB
8	6a/0a3023	86960	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_VARDICT_COMPLEXVAR:BCFTOOLS_INDEX (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	COMPLETED	0	2024-02-21 09:56:49.975	403ms	16ms	100.0%	2.2 MB	3.5 MB	136.2 KB	1.2 KB
7	e7/0289e7	86989	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_MUTECT:BCFTOOLS_INDEX (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	COMPLETED	0	2024-02-21 09:56:50.033	390ms	22ms	80.0%	2.4 MB	3.5 MB	146.2 KB	5.6 KB
6	ec/53be24	87020	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_VARDICT:BCFTOOLS_INDEX (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	COMPLETED	0	2024-02-21 09:56:50.384	380ms	19ms	90.9%	12 MB	246.2 MB	186.8 KB	6.5 KB
9	ba/c29506	87061	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_VARDICT_COMPLEXVAR:BCFTOOLS_NORM (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	COMPLETED	0	2024-02-21 09:56:50.767	8.1s	7.7s	100.0%	10.5 MB	275.9 MB	2.9 GB	6 KB
10	bb/42fec3	87131	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS_ALL_MUTECT:BCFTOOLS_NORM (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	COMPLETED	0	2024-02-21 09:56:58.894	8.4s	8s	100.1%	11.5 MB	275.9 MB	2.9 GB	14.7 KB
